,States,Years,Quarter,Pincodes,Rergistered_users
2108,Delhi,2021,2,110044,297678
2109,Delhi,2021,2,110041,291909
2110,Delhi,2021,2,110085,275085
2111,Delhi,2021,2,110094,266143
2112,Delhi,2021,2,110053,262977
2113,Delhi,2021,2,110096,261791
2114,Delhi,2021,2,110042,254105
2115,Delhi,2021,3,110059,520096
2116,Delhi,2021,3,110092,409520
2117,Delhi,2021,3,110086,357590
2118,Delhi,2021,3,110044,319096
2119,Delhi,2021,3,110041,314015
2120,Delhi,2021,3,110085,293937
2121,Delhi,2021,3,110094,285714
2122,Delhi,2021,3,110053,282380
2123,Delhi,2021,3,110096,280334
2124,Delhi,2021,3,110042,273110
2125,Delhi,2021,4,110059,555449
2126,Delhi,2021,4,110092,436075
2127,Delhi,2021,4,110086,382858
2128,Delhi,2021,4,110044,340833
2129,Delhi,2021,4,110041,336405
2130,Delhi,2021,4,110085,312819
2131,Delhi,2021,4,110094,305422
2132,Delhi,2021,4,110053,301988
2133,Delhi,2021,4,110096,299233
2134,Delhi,2021,4,110042,292597
2135,Delhi,2022,1,110059,588266
2136,Delhi,2022,1,110092,460951
2137,Delhi,2022,1,110086,406863
2138,Delhi,2022,1,110044,361314
2139,Delhi,2022,1,110041,357509
2140,Delhi,2022,1,110085,330413
2141,Delhi,2022,1,110094,324145
2142,Delhi,2022,1,110053,320362
2143,Delhi,2022,1,110096,316906
2144,Delhi,2022,1,110042,310672
2145,Delhi,2022,2,110059,619737
2146,Delhi,2022,2,110092,484816
2147,Delhi,2022,2,110086,429566
2148,Delhi,2022,2,110044,381041
2149,Delhi,2022,2,110041,377721
2150,Delhi,2022,2,110085,347243
2151,Delhi,2022,2,110094,341936
2152,Delhi,2022,2,110053,337770
2153,Delhi,2022,2,110096,333973
2154,Delhi,2022,2,110042,328052
2155,Delhi,2022,3,110059,652328
2156,Delhi,2022,3,110092,509260
2157,Delhi,2022,3,110086,453393
2158,Delhi,2022,3,110044,401386
2159,Delhi,2022,3,110041,398712
2160,Delhi,2022,3,110085,364644
2161,Delhi,2022,3,110094,360554
2162,Delhi,2022,3,110053,356138
2163,Delhi,2022,3,110096,351480
2164,Delhi,2022,3,110042,346285
2165,Delhi,2022,4,110059,685596
2166,Delhi,2022,4,110092,534009
2167,Delhi,2022,4,110086,477514
2168,Delhi,2022,4,110044,422192
2169,Delhi,2022,4,110041,419823
2170,Delhi,2022,4,110085,382113
2171,Delhi,2022,4,110094,379346
2172,Delhi,2022,4,110053,374689
2173,Delhi,2022,4,110096,369272
2174,Delhi,2022,4,110042,364573
2175,Delhi,2023,1,110059,716856
2176,Delhi,2023,1,110092,557488
2177,Delhi,2023,1,110086,500213
2178,Delhi,2023,1,110044,441996
2179,Delhi,2023,1,110041,439789
2180,Delhi,2023,1,110085,398902
2181,Delhi,2023,1,110094,397220
2182,Delhi,2023,1,110053,392197
2183,Delhi,2023,1,110096,386108
2184,Delhi,2023,1,110042,381910
2185,Delhi,2023,2,110059,744061
2186,Delhi,2023,2,110092,577301
2187,Delhi,2023,2,110086,520976
2188,Delhi,2023,2,110044,459541
2189,Delhi,2023,2,110041,457756
2190,Delhi,2023,2,110094,413225
2191,Delhi,2023,2,110085,413127
2192,Delhi,2023,2,110053,407624
2193,Delhi,2023,2,110096,400907
2194,Delhi,2023,2,110042,397341
2195,Delhi,2023,3,110059,772107
2196,Delhi,2023,3,110092,598195
2197,Delhi,2023,3,110086,540985
2198,Delhi,2023,3,110044,477143
2199,Delhi,2023,3,110041,475553
2200,Delhi,2023,3,110094,429279
2201,Delhi,2023,3,110085,428343
2202,Delhi,2023,3,110053,423667
2203,Delhi,2023,3,110096,415834
2204,Delhi,2023,3,110042,413005
2205,Delhi,2023,4,110059,798856
2206,Delhi,2023,4,110092,617934
2207,Delhi,2023,4,110086,561319
2208,Delhi,2023,4,110044,494483
2209,Delhi,2023,4,110041,493201
2210,Delhi,2023,4,110094,444837
2211,Delhi,2023,4,110085,442488
2212,Delhi,2023,4,110053,438988
2213,Delhi,2023,4,110096,430061
2214,Delhi,2023,4,110042,428202
2215,Delhi,2024,1,110059,829414
2216,Delhi,2024,1,110092,640499
2217,Delhi,2024,1,110086,583639
2218,Delhi,2024,1,110044,513673
2219,Delhi,2024,1,110041,513299
2220,Delhi,2024,1,110094,462468
2221,Delhi,2024,1,110085,458957
2222,Delhi,2024,1,110053,456507
2223,Delhi,2024,1,110096,446305
2224,Delhi,2024,1,110042,445367
2225,Goa,2018,1,403516,6466
2226,Goa,2018,1,403601,5251
2227,Goa,2018,1,403001,5240
2228,Goa,2018,1,403401,5138
2229,Goa,2018,1,403802,3850
2230,Goa,2018,1,403722,3844
2231,Goa,2018,1,403507,3831
2232,Goa,2018,1,403521,2841
2233,Goa,2018,1,403515,2443
2234,Goa,2018,1,403509,2386
2235,Goa,2018,2,403516,8301
2236,Goa,2018,2,403001,7089
2237,Goa,2018,2,403601,6974
2238,Goa,2018,2,403401,6685
2239,Goa,2018,2,403722,5343
2240,Goa,2018,2,403802,5119
2241,Goa,2018,2,403507,4991
2242,Goa,2018,2,403521,3804
2243,Goa,2018,2,403515,3277
2244,Goa,2018,2,403509,3077
2245,Goa,2018,3,403516,9997
2246,Goa,2018,3,403001,8932
2247,Goa,2018,3,403601,8721
2248,Goa,2018,3,403401,8256
2249,Goa,2018,3,403722,7084
2250,Goa,2018,3,403802,6453
2251,Goa,2018,3,403507,6272
2252,Goa,2018,3,403521,4797
2253,Goa,2018,3,403515,4153
2254,Goa,2018,3,403801,3775
2255,Goa,2018,4,403516,12486
2256,Goa,2018,4,403001,11471
2257,Goa,2018,4,403601,10977
2258,Goa,2018,4,403401,10356
2259,Goa,2018,4,403722,9148
2260,Goa,2018,4,403802,8151
2261,Goa,2018,4,403507,7980
2262,Goa,2018,4,403521,6106
2263,Goa,2018,4,403515,5194
2264,Goa,2018,4,403509,4753
2265,Goa,2019,1,403516,15021
2266,Goa,2019,1,403001,14063
2267,Goa,2019,1,403601,13406
2268,Goa,2019,1,403401,12431
2269,Goa,2019,1,403722,11012
2270,Goa,2019,1,403802,9859
2271,Goa,2019,1,403507,9777
2272,Goa,2019,1,403521,7471
2273,Goa,2019,1,403515,6247
2274,Goa,2019,1,403512,5763
2275,Goa,2019,2,403516,17020
2276,Goa,2019,2,403001,16546
2277,Goa,2019,2,403601,15906
2278,Goa,2019,2,403401,14462
2279,Goa,2019,2,403722,12443
2280,Goa,2019,2,403802,11642
2281,Goa,2019,2,403507,11602
2282,Goa,2019,2,403521,8708
2283,Goa,2019,2,403515,7164
2284,Goa,2019,2,403512,6805
2285,Goa,2019,3,403516,19191
2286,Goa,2019,3,403001,18952
2287,Goa,2019,3,403601,18205
2288,Goa,2019,3,403401,16425
2289,Goa,2019,3,403722,13795
2290,Goa,2019,3,403507,13252
2291,Goa,2019,3,403802,13185
2292,Goa,2019,3,403521,10022
2293,Goa,2019,3,403515,8059
2294,Goa,2019,3,403512,7853
2295,Goa,2019,4,403516,21230
2296,Goa,2019,4,403001,20952
2297,Goa,2019,4,403601,20128
2298,Goa,2019,4,403401,18284
2299,Goa,2019,4,403722,15231
2300,Goa,2019,4,403507,14800
2301,Goa,2019,4,403802,14490
2302,Goa,2019,4,403521,11139
2303,Goa,2019,4,403515,8917
2304,Goa,2019,4,403512,8854
2305,Goa,2020,1,403516,23160
2306,Goa,2020,1,403001,22905
2307,Goa,2020,1,403601,22252
2308,Goa,2020,1,403401,20276
2309,Goa,2020,1,403722,16611
2310,Goa,2020,1,403507,16487
2311,Goa,2020,1,403802,16084
2312,Goa,2020,1,403521,12266
2313,Goa,2020,1,403512,9989
2314,Goa,2020,1,403515,9727
2315,Goa,2020,2,403001,24693
2316,Goa,2020,2,403601,24596
2317,Goa,2020,2,403516,24526
2318,Goa,2020,2,403401,22379
2319,Goa,2020,2,403507,18333
2320,Goa,2020,2,403722,17947
2321,Goa,2020,2,403802,17824
2322,Goa,2020,2,403521,13409
2323,Goa,2020,2,403512,11037
2324,Goa,2020,2,403515,10353
2325,Goa,2020,3,403601,27208
2326,Goa,2020,3,403001,26737
2327,Goa,2020,3,403516,26198
2328,Goa,2020,3,403401,24797
2329,Goa,2020,3,403507,20441
2330,Goa,2020,3,403802,19674
2331,Goa,2020,3,403722,19552
2332,Goa,2020,3,403521,14524
2333,Goa,2020,3,403512,12307
2334,Goa,2020,3,403515,11111
2335,Goa,2020,4,403601,30363
2336,Goa,2020,4,403001,29484
2337,Goa,2020,4,403516,28745
2338,Goa,2020,4,403401,27577
2339,Goa,2020,4,403507,22919
2340,Goa,2020,4,403802,21866
2341,Goa,2020,4,403722,21365
2342,Goa,2020,4,403521,16004
2343,Goa,2020,4,403512,13802
2344,Goa,2020,4,403515,12169
2345,Goa,2021,1,403601,32812
2346,Goa,2021,1,403001,31639
2347,Goa,2021,1,403516,31109
2348,Goa,2021,1,403401,29759
2349,Goa,2021,1,403507,24789
2350,Goa,2021,1,403802,23590
2351,Goa,2021,1,403722,23019
2352,Goa,2021,1,403521,17278
2353,Goa,2021,1,403512,15009
2354,Goa,2021,1,403515,13117
2355,Goa,2021,2,403601,35016
2356,Goa,2021,2,403001,33753
2357,Goa,2021,2,403516,33166
2358,Goa,2021,2,403401,31770
2359,Goa,2021,2,403507,26546
2360,Goa,2021,2,403802,25160
2361,Goa,2021,2,403722,24578
2362,Goa,2021,2,403521,18403
2363,Goa,2021,2,403512,16035
2364,Goa,2021,2,403515,13992
2365,Goa,2021,3,403601,37507
2366,Goa,2021,3,403001,36113
2367,Goa,2021,3,403516,35395
2368,Goa,2021,3,403401,34083
2369,Goa,2021,3,403507,28444
2370,Goa,2021,3,403802,26955
2371,Goa,2021,3,403722,26342
2372,Goa,2021,3,403521,19690
2373,Goa,2021,3,403512,17249
2374,Goa,2021,3,403515,14917
2375,Goa,2021,4,403601,39985
2376,Goa,2021,4,403001,38489
2377,Goa,2021,4,403516,37615
2378,Goa,2021,4,403401,36388
2379,Goa,2021,4,403507,30339
2380,Goa,2021,4,403802,28748
2381,Goa,2021,4,403722,28215
2382,Goa,2021,4,403521,20963
2383,Goa,2021,4,403512,18476
2384,Goa,2021,4,403515,15851
2385,Goa,2022,1,403601,42284
2386,Goa,2022,1,403001,40658
2387,Goa,2022,1,403516,39737
2388,Goa,2022,1,403401,38530
2389,Goa,2022,1,403507,32152
2390,Goa,2022,1,403802,30460
2391,Goa,2022,1,403722,29946
2392,Goa,2022,1,403521,22153
2393,Goa,2022,1,403512,19621
2394,Goa,2022,1,403515,16746
2395,Goa,2022,2,403601,44524
2396,Goa,2022,2,403001,42745
2397,Goa,2022,2,403516,41711
2398,Goa,2022,2,403401,40592
2399,Goa,2022,2,403507,33849
2400,Goa,2022,2,403802,32057
2401,Goa,2022,2,403722,31588
2402,Goa,2022,2,403521,23291
2403,Goa,2022,2,403512,20688
2404,Goa,2022,2,403515,17575
2405,Goa,2022,3,403601,46781
2406,Goa,2022,3,403001,44871
2407,Goa,2022,3,403516,43715
2408,Goa,2022,3,403401,42722
2409,Goa,2022,3,403507,35584
2410,Goa,2022,3,403802,33724
2411,Goa,2022,3,403722,33341
2412,Goa,2022,3,403521,24473
2413,Goa,2022,3,403512,21788
2414,Goa,2022,3,403515,18401
2415,Goa,2022,4,403601,49007
2416,Goa,2022,4,403001,46997
2417,Goa,2022,4,403516,45745
2418,Goa,2022,4,403401,44729
2419,Goa,2022,4,403507,37261
2420,Goa,2022,4,403802,35405
2421,Goa,2022,4,403722,35057
2422,Goa,2022,4,403521,25628
2423,Goa,2022,4,403512,22733
2424,Goa,2022,4,403515,19246
2425,Goa,2023,1,403601,51090
2426,Goa,2023,1,403001,49009
2427,Goa,2023,1,403516,47604
2428,Goa,2023,1,403401,46716
2429,Goa,2023,1,403507,38878
2430,Goa,2023,1,403802,36991
2431,Goa,2023,1,403722,36725
2432,Goa,2023,1,403521,26694
2433,Goa,2023,1,403512,23734
2434,Goa,2023,1,403515,20070
2435,Goa,2023,2,403601,52926
2436,Goa,2023,2,403001,50691
2437,Goa,2023,2,403516,49202
2438,Goa,2023,2,403401,48492
2439,Goa,2023,2,403507,40331
2440,Goa,2023,2,403802,38360
2441,Goa,2023,2,403722,38166
2442,Goa,2023,2,403521,27648
2443,Goa,2023,2,403512,24698
2444,Goa,2023,2,403515,20746
2445,Goa,2023,3,403601,54900
2446,Goa,2023,3,403001,52510
2447,Goa,2023,3,403516,51006
2448,Goa,2023,3,403401,50416
2449,Goa,2023,3,403507,41891
2450,Goa,2023,3,403802,39799
2451,Goa,2023,3,403722,39670
2452,Goa,2023,3,403521,28680
2453,Goa,2023,3,403512,25682
2454,Goa,2023,3,403515,21511
2455,Goa,2023,4,403601,56885
2456,Goa,2023,4,403001,54280
2457,Goa,2023,4,403516,52605
2458,Goa,2023,4,403401,52198
2459,Goa,2023,4,403507,43282
2460,Goa,2023,4,403802,41222
2461,Goa,2023,4,403722,41184
2462,Goa,2023,4,403521,29665
2463,Goa,2023,4,403512,26680
2464,Goa,2023,4,403515,22181
2465,Goa,2024,1,403601,58940
2466,Goa,2024,1,403001,56283
2467,Goa,2024,1,403516,54487
2468,Goa,2024,1,403401,54242
2469,Goa,2024,1,403507,44989
2470,Goa,2024,1,403722,42895
2471,Goa,2024,1,403802,42787
2472,Goa,2024,1,403521,30789
2473,Goa,2024,1,403512,27736
2474,Goa,2024,1,403515,23003
2475,Gujarat,2018,1,395006,72275
2476,Gujarat,2018,1,395010,45734
2477,Gujarat,2018,1,395004,37825
2478,Gujarat,2018,1,382350,32292
2479,Gujarat,2018,1,394210,31969
2480,Gujarat,2018,1,395003,30787
2481,Gujarat,2018,1,382481,25321
2482,Gujarat,2018,1,395009,23628
2483,Gujarat,2018,1,396191,22824
2484,Gujarat,2018,1,382415,22742
2485,Gujarat,2018,2,395006,94500
2486,Gujarat,2018,2,395010,60175
2487,Gujarat,2018,2,395004,49139
2488,Gujarat,2018,2,394210,44190
2489,Gujarat,2018,2,382350,41644
2490,Gujarat,2018,2,395003,40881
2491,Gujarat,2018,2,382481,32292
2492,Gujarat,2018,2,396191,30464
2493,Gujarat,2018,2,395009,30378
2494,Gujarat,2018,2,382415,29895
2495,Gujarat,2018,3,395006,113391
2496,Gujarat,2018,3,395010,73560
2497,Gujarat,2018,3,395004,58525
2498,Gujarat,2018,3,394210,56563
2499,Gujarat,2018,3,395003,50366
2500,Gujarat,2018,3,382350,49974
2501,Gujarat,2018,3,396191,38490
2502,Gujarat,2018,3,382481,38313
2503,Gujarat,2018,3,395009,36563
2504,Gujarat,2018,3,382415,36510
2505,Gujarat,2018,4,395006,135881
2506,Gujarat,2018,4,395010,89595
2507,Gujarat,2018,4,394210,71909
2508,Gujarat,2018,4,395004,69666
2509,Gujarat,2018,4,382350,62863
2510,Gujarat,2018,4,395003,62164
2511,Gujarat,2018,4,382481,50895
2512,Gujarat,2018,4,396191,48467
2513,Gujarat,2018,4,382415,46926
2514,Gujarat,2018,4,395009,44962
2515,Gujarat,2019,1,395006,157558
2516,Gujarat,2019,1,395010,104683
2517,Gujarat,2019,1,394210,86656
2518,Gujarat,2019,1,395004,79826
2519,Gujarat,2019,1,382350,74106
2520,Gujarat,2019,1,395003,73240
2521,Gujarat,2019,1,382481,60080
2522,Gujarat,2019,1,396191,58289
2523,Gujarat,2019,1,382415,56346
2524,Gujarat,2019,1,382345,53663
2525,Gujarat,2019,2,395006,180042
2526,Gujarat,2019,2,395010,117410
2527,Gujarat,2019,2,394210,99259
2528,Gujarat,2019,2,395004,88490
2529,Gujarat,2019,2,382350,83582
2530,Gujarat,2019,2,395003,82557
2531,Gujarat,2019,2,382481,67372
2532,Gujarat,2019,2,396191,66034
2533,Gujarat,2019,2,382415,64402
2534,Gujarat,2019,2,382345,61531
2535,Gujarat,2019,3,395006,198132
2536,Gujarat,2019,3,395010,128538
2537,Gujarat,2019,3,394210,111163
2538,Gujarat,2019,3,395004,95896
2539,Gujarat,2019,3,382350,92274
2540,Gujarat,2019,3,395003,90925
2541,Gujarat,2019,3,382481,73913
2542,Gujarat,2019,3,396191,73506
2543,Gujarat,2019,3,382415,72158
2544,Gujarat,2019,3,382345,68940
2545,Gujarat,2019,4,395006,214322
2546,Gujarat,2019,4,395010,138999
2547,Gujarat,2019,4,394210,123670
2548,Gujarat,2019,4,395004,103138
2549,Gujarat,2019,4,382350,99646
2550,Gujarat,2019,4,395003,98804
2551,Gujarat,2019,4,396191,81666
2552,Gujarat,2019,4,382481,79158
2553,Gujarat,2019,4,382415,78997
2554,Gujarat,2019,4,382345,75408
2555,Gujarat,2020,1,395006,230047
2556,Gujarat,2020,1,395010,149506
2557,Gujarat,2020,1,394210,137283
2558,Gujarat,2020,1,395004,110684
2559,Gujarat,2020,1,395003,106915
2560,Gujarat,2020,1,382350,106647
2561,Gujarat,2020,1,396191,90365
2562,Gujarat,2020,1,382415,86315
2563,Gujarat,2020,1,382481,84353
2564,Gujarat,2020,1,382345,82048
2565,Gujarat,2020,2,395006,245129
2566,Gujarat,2020,2,395010,160784
2567,Gujarat,2020,2,394210,153681
2568,Gujarat,2020,2,395004,119752
2569,Gujarat,2020,2,395003,115539
2570,Gujarat,2020,2,382350,115202
2571,Gujarat,2020,2,396191,100064
2572,Gujarat,2020,2,382415,95250
2573,Gujarat,2020,2,382481,90515
2574,Gujarat,2020,2,382345,90259
2575,Gujarat,2020,3,395006,259468
2576,Gujarat,2020,3,395010,173062
2577,Gujarat,2020,3,394210,167802
2578,Gujarat,2020,3,395004,127956
2579,Gujarat,2020,3,395003,124692
2580,Gujarat,2020,3,382350,123709
2581,Gujarat,2020,3,396191,109788
2582,Gujarat,2020,3,382415,103846
2583,Gujarat,2020,3,382345,98070
2584,Gujarat,2020,3,382481,96759
2585,Gujarat,2020,4,395006,276969
2586,Gujarat,2020,4,395010,187103
2587,Gujarat,2020,4,394210,184572
2588,Gujarat,2020,4,395004,137335
2589,Gujarat,2020,4,395003,135529
2590,Gujarat,2020,4,382350,133012
2591,Gujarat,2020,4,396191,121067
2592,Gujarat,2020,4,382415,112726
2593,Gujarat,2020,4,382345,105910
2594,Gujarat,2020,4,382481,103359
2595,Gujarat,2021,1,395006,297048
2596,Gujarat,2021,1,395010,201470
2597,Gujarat,2021,1,394210,200058
2598,Gujarat,2021,1,395004,147473
2599,Gujarat,2021,1,395003,145856
2600,Gujarat,2021,1,382350,142849
2601,Gujarat,2021,1,396191,130996
2602,Gujarat,2021,1,382415,121750
2603,Gujarat,2021,1,382345,113956
2604,Gujarat,2021,1,385535,110989
2605,Gujarat,2021,2,395006,317597
2606,Gujarat,2021,2,395010,215717
2607,Gujarat,2021,2,394210,214776
2608,Gujarat,2021,2,395004,157608
2609,Gujarat,2021,2,395003,156006
2610,Gujarat,2021,2,382350,152795
2611,Gujarat,2021,2,396191,140329
2612,Gujarat,2021,2,382415,130437
2613,Gujarat,2021,2,382345,121975
2614,Gujarat,2021,2,385535,119329
2615,Gujarat,2021,3,395006,340436
2616,Gujarat,2021,3,395010,231725
2617,Gujarat,2021,3,394210,231353
2618,Gujarat,2021,3,395004,168968
2619,Gujarat,2021,3,395003,167307
2620,Gujarat,2021,3,382350,163762
2621,Gujarat,2021,3,396191,150868
2622,Gujarat,2021,3,382415,140098
2623,Gujarat,2021,3,382345,130967
2624,Gujarat,2021,3,385535,128886
2625,Gujarat,2021,4,395006,363595
2626,Gujarat,2021,4,394210,247983
2627,Gujarat,2021,4,395010,247597
2628,Gujarat,2021,4,395004,180294
2629,Gujarat,2021,4,395003,178606
2630,Gujarat,2021,4,382350,174821
2631,Gujarat,2021,4,396191,161460
2632,Gujarat,2021,4,382415,149751
2633,Gujarat,2021,4,382345,139819
2634,Gujarat,2021,4,385535,138286
2635,Gujarat,2022,1,395006,385040
2636,Gujarat,2022,1,394210,263596
2637,Gujarat,2022,1,395010,262287
2638,Gujarat,2022,1,395004,190769
2639,Gujarat,2022,1,395003,189101
2640,Gujarat,2022,1,382350,185001
2641,Gujarat,2022,1,396191,171443
2642,Gujarat,2022,1,382415,158818
2643,Gujarat,2022,1,382345,148068
2644,Gujarat,2022,1,385535,147477
2645,Gujarat,2022,2,395006,405477
2646,Gujarat,2022,2,394210,278453
2647,Gujarat,2022,2,395010,276339
2648,Gujarat,2022,2,395004,200828
2649,Gujarat,2022,2,395003,199079
2650,Gujarat,2022,2,382350,194725
2651,Gujarat,2022,2,396191,180851
2652,Gujarat,2022,2,382415,167419
2653,Gujarat,2022,2,385535,156144
2654,Gujarat,2022,2,382345,155908
2655,Gujarat,2022,3,395006,426968
2656,Gujarat,2022,3,394210,294155
2657,Gujarat,2022,3,395010,290935
2658,Gujarat,2022,3,395004,211361
2659,Gujarat,2022,3,395003,209495
2660,Gujarat,2022,3,382350,204832
2661,Gujarat,2022,3,396191,190805
2662,Gujarat,2022,3,382415,176390
2663,Gujarat,2022,3,385535,164910
2664,Gujarat,2022,3,382345,164109
2665,Gujarat,2022,4,395006,448463
2666,Gujarat,2022,4,394210,309875
2667,Gujarat,2022,4,395010,305674
2668,Gujarat,2022,4,395004,221859
2669,Gujarat,2022,4,395003,219947
2670,Gujarat,2022,4,382350,214911
2671,Gujarat,2022,4,396191,200547
2672,Gujarat,2022,4,382415,185450
2673,Gujarat,2022,4,385535,173196
2674,Gujarat,2022,4,382345,172424
2675,Gujarat,2023,1,395006,468935
2676,Gujarat,2023,1,394210,324796
2677,Gujarat,2023,1,395010,319666
2678,Gujarat,2023,1,395004,231760
2679,Gujarat,2023,1,395003,229820
2680,Gujarat,2023,1,382350,224592
2681,Gujarat,2023,1,396191,209998
2682,Gujarat,2023,1,382415,193969
2683,Gujarat,2023,1,385535,181611
2684,Gujarat,2023,1,382345,180196
2685,Gujarat,2023,2,395006,487460
2686,Gujarat,2023,2,394210,338493
2687,Gujarat,2023,2,395010,332086
2688,Gujarat,2023,2,395004,240529
2689,Gujarat,2023,2,395003,238544
2690,Gujarat,2023,2,382350,232887
2691,Gujarat,2023,2,396191,218210
2692,Gujarat,2023,2,382415,201581
2693,Gujarat,2023,2,385535,189519
2694,Gujarat,2023,2,382345,187051
2695,Gujarat,2023,3,395006,506393
2696,Gujarat,2023,3,394210,352544
2697,Gujarat,2023,3,395010,344989
2698,Gujarat,2023,3,395004,249980
2699,Gujarat,2023,3,395003,247906
2700,Gujarat,2023,3,382350,241927
2701,Gujarat,2023,3,396191,226937
2702,Gujarat,2023,3,382415,209511
2703,Gujarat,2023,3,385535,197500
2704,Gujarat,2023,3,382345,194466
2705,Gujarat,2023,4,395006,524949
2706,Gujarat,2023,4,394210,366153
2707,Gujarat,2023,4,395010,357734
2708,Gujarat,2023,4,395004,259097
2709,Gujarat,2023,4,395003,256903
2710,Gujarat,2023,4,382350,250285
2711,Gujarat,2023,4,396191,235193
2712,Gujarat,2023,4,382415,216982
2713,Gujarat,2023,4,385535,204941
2714,Gujarat,2023,4,382345,201290
2715,Gujarat,2024,1,395006,545048
2716,Gujarat,2024,1,394210,381175
2717,Gujarat,2024,1,395010,371485
2718,Gujarat,2024,1,395004,269061
2719,Gujarat,2024,1,395003,266807
2720,Gujarat,2024,1,382350,259674
2721,Gujarat,2024,1,396191,244687
2722,Gujarat,2024,1,382415,225294
